distance_pixel,R_raw,ExR_raw,Lab_a_raw,selected_raw_native,selected_raw_oriented,selected_smoothed,selected_normalized
-18.0,255.0,161.15487153358103,0.6301091351773715,161.15487153358103,161.15487153358103,161.7794942087475,-0.2186977651718717
-17.75,255.00000000000006,161.80695932529915,0.7904385291545954,161.80695932529915,161.80695932529915,162.0440479758064,-0.2110670974382553
-17.5,255.0,162.37547385161548,0.8942289588723593,162.37547385161548,162.37547385161548,162.34358864279628,-0.2024272835814491
-17.25,255.0,162.82335144028642,0.9289812211775723,162.82335144028642,162.82335144028642,162.65952047109977,-0.19331469057225079
-17.0,255.0,163.2580749190821,0.9565611100227921,163.2580749190821,163.2580749190821,162.97491819860394,-0.1842175029219749
-16.75,255.0,163.51864530276896,0.9117626037006071,163.51864530276896,163.51864530276896,163.28036812933675,-0.17540724496726814
-16.5,255.0,163.60203961151043,0.7859365537902805,163.60203961151043,163.60203961151043,163.57723548156403,-0.16684453897752266
-16.25,255.0,163.76099975435827,0.6783772645199972,163.76099975435827,163.76099975435827,163.877394056807,-0.15818690245796815
-16.0,255.0,163.99552573131245,0.5890847358897536,163.99552573131245,163.99552573131245,164.19986243768483,-0.1488857721190139
-15.75,255.0,164.2236355363421,0.5048101034311264,164.2236355363421,164.2236355363421,164.5655030808311,-0.13833940081319948
-15.5,255.0,164.4899292244325,0.5025545590296188,164.4899292244325,164.4899292244325,164.9911164900724,-0.1260632025001015
-15.25,255.0,164.95217007677655,0.5992697661772867,164.95217007677655,164.95217007677655,165.48424148764025,-0.11183973084285163
-15.0,255.0,165.6028757261726,0.7401670509553377,165.6028757261726,165.6028757261726,166.04012746713795,-0.09580601015733704
-14.75,255.0,166.4420461726207,0.9252464133637732,166.4420461726207,166.4420461726207,166.64227074774413,-0.07843806505711542
-14.5,255.0,167.46968141612086,1.1545078534025908,167.46968141612086,167.46968141612086,167.26708513655677,-0.06041620489153851
-14.25,255.0,168.37612777251792,1.4038445280909309,168.37612777251792,168.37612777251792,167.8915394451442,-0.04240473071511855
-14.0,255.0,168.9002447889431,1.6108067801105097,168.9002447889431,168.9002447889431,168.5007599253679,-0.02483265410935764
-13.75,255.0,169.18923778373872,1.7828498824796923,169.18923778373872,169.18923778373872,169.0922126554858,-0.007773062352852878
