distance_pixel,R_raw,ExR_raw,Lab_a_raw,selected_raw_native,selected_raw_oriented,selected_smoothed,selected_normalized
-18.0,252.0,168.0,-4.851603657423986,168.0,168.0,168.0000111528357,-0.08126140421557058
-17.75,252.0,168.0,-4.851603657423986,168.0,168.0,168.00006232936286,-0.08125974073756546
-17.5,252.0,168.0,-4.851603657423986,168.0,168.0,168.00024203279148,-0.08125389953032643
-17.25,252.0,168.0,-4.851603657423986,168.0,168.0,168.0007910674147,-0.0812360533209338
-17.0,252.0,168.0,-4.851603657423986,168.0,168.0,168.0023009473587,-0.08118697511621092
-16.75,252.0,168.0,-4.851603657423986,168.0,168.0,168.00603607050607,-0.08106556603383906
-16.5,252.0,168.0,-4.851603657423986,168.0,168.0,168.01439909560264,-0.08079372835599971
-16.25,252.0,168.0,-4.851603657423986,168.0,168.0,168.03142144899903,-0.08024042175160707
-16.0,252.0,168.0,-4.851603657423986,168.0,168.0,168.0630167780991,-0.07921342484630604
-15.75,252.0,168.0,-4.851603657423986,168.0,168.0,168.11680203191992,-0.07746515094639313
-15.5,252.0,168.0,-4.851603657423986,168.0,168.0,168.20119397668944,-0.07472201553431604
-15.25,252.0,168.0,-4.851603657423986,168.0,168.0,168.32384808965088,-0.07073517956768066
-15.0,252.0,168.25,-4.725885432527568,168.25,168.25,168.4896174618711,-0.06534689474479935
-14.75,252.0,168.5,-4.60016720763115,168.5,168.5,168.69826025188337,-0.05856502205161378
-14.5,252.0,168.75,-4.4744489827347325,168.75,168.75,168.94214838871846,-0.05063750969762101
-14.25,252.0,169.0,-4.3487307578383145,169.0,169.0,169.20449083297245,-0.04211014549373459
-14.0,252.0,169.5,-4.241127562634089,169.5,169.5,169.45909803385126,-0.033834213106965785
-13.75,252.0,170.0,-4.133524367429864,170.0,170.0,169.67286557518452,-0.0268857618752117
-13.5,252.0,170.5,-4.0259211722256385,170.5,170.5,169.81152527484798,-0.022378669007360272
-13.25,252.0,171.0,-3.9183179770214127,171.0,171.0,169.84747567292695,-0.021210111862267695
-13.0,251.75,170.5,-4.163635571739945,170.5,170.5,169.76698081014317,-0.023826573767435452
-12.75,251.5,170.0,-4.408953166458479,170.0,170.0,169.5737977786057,-0.03010593154583604
-12.5,251.25,169.5,-4.654270761177012,169.5,169.5,169.2880127588885,-0.03939528978930806
-12.25,251.0,169.0,-4.8995883558955455,169.0,169.0,168.94111243907548,-0.05067118293691601
-12.0,250.75,168.5,-5.144511610135863,168.5,168.5,168.56971425475922,-0.06274337198483353
-11.75,250.5,168.0,-5.38943486437618,168.0,168.0,168.21014540480698,-0.07443105198886214
-11.5,250.25,167.5,-5.634358118616497,167.5,167.5,167.89469212487148,-0.08468476832885397
-11.25,250.0,167.0,-5.8792813728568145,167.0,167.0,167.64927831413115,-0.09266187226564722
-11.0,250.0,167.0,-5.8792813728568145,167.0,167.0,167.49199440687858,-0.09777433953859259
-10.75,250.0,167.0,-5.8792813728568145,167.0,167.0,167.43205130381182,-0.09972277252211112
-10.5,250.0,167.0,-5.8792813728568145,167.0,167.0,167.46895251016963,-0.0985233096327924
-10.25,250.0,167.0,-5.8792813728568145,167.0,167.0,167.59197288803603,-0.09452456833284913
-10.0,250.25,167.5,-5.634358118616497,167.5,167.5,167.7805135370214,-0.0883961098376665
-9.75,250.5,168.0,-5.38943486437618,168.0,168.0,168.00609839986893,-0.0810635400361808
-9.5,250.75,168.5,-5.144511610135863,168.5,168.5,168.2364396915671,-0.07357636390999371
-9.25,251.0,169.0,-4.8995883558955455,169.0,169.0,168.4410306957924,-0.06692619332540181
-9.0,251.25,169.0,-4.761873956381238,169.0,169.0,168.59664070658675,-0.06186813556586697
-8.75,251.5,169.0,-4.62415955686693,169.0,169.0,168.69103611606565,-0.058799840467487104
-8.5,251.75,169.0,-4.486445157352622,169.0,169.0,168.72433591662366,-0.057717440217377236
-8.25,252.0,169.0,-4.3487307578383145,169.0,169.0,168.70836442676284,-0.05823658881077072
-8.0,252.0,168.75,-4.4744489827347325,168.75,168.75,168.664911874189,-0.059649001287293335
-7.75,252.0,168.5,-4.60016720763115,168.5,168.5,168.62339906669172,-0.060998362919040296
-7.5,252.0,168.25,-4.725885432527568,168.25,168.25,168.6182775942055,-0.061164834880046835
-7.25,252.0,168.0,-4.851603657423986,168.0,168.0,168.68623723503308,-0.05895582668791064
-7.0,251.75,168.25,-4.719621318034218,168.25,168.25,168.8635029911049,-0.05319385527989016
-6.75,251.5,168.5,-4.587638978644448,168.5,168.5,169.1836389204442,-0.04278793079447642
-6.5,251.25,168.75,-4.455656639254679,168.75,168.75,169.67545919315006,-0.02680145708396515
-6.25,251.0,169.0,-4.32367429986491,169.0,169.0,170.3606084588456,-0.004530881160860739
-6.0,250.75,170.25,-3.9746389887816704,170.25,170.25,171.25035877730306,0.02439019197157168
-5.75,250.5,171.5,-3.62560367769843,171.5,171.5,172.3412049128565,0.0598478256561175
-5.5,250.25,172.75,-3.2765683666151904,172.75,172.75,173.60979859749148,0.1010830912891513
-5.25,250.0,174.0,-2.92753305553195,174.0,174.0,175.00886522812795,0.14655934176347774
-5.0,250.0,176.25,-2.3632071089287336,176.25,176.25,176.46753433216224,0.19397295315384297
-4.75,250.0,178.5,-1.7988811623255163,178.5,178.5,177.89986879683516,0.2405305648158719
-4.5,250.0,180.75,-1.2345552157222994,180.75,180.75,179.2232531150067,0.2835467839215957
-4.25,250.0,183.0,-0.6702292691190825,183.0,183.0,180.3826072291502,0.321231249356416
-4.0,249.5,182.75,-0.7820022508256419,182.75,182.75,181.37109816004917,0.35336185713505425
-3.75,249.0,182.5,-0.8937752325322013,182.5,182.5,182.2377664460428,0.38153265557234634
-3.5,248.5,182.25,-1.0055482142387606,182.25,182.25,183.07714916617257,0.4088165446942517
-3.25,248.0,182.0,-1.11732119594532,182.0,182.0,184.0047113393472,0.43896668107382547
-3.0,247.5,183.5,-0.7678954155731499,183.5,183.5,185.12726981270555,0.47545511499730314
-2.75,247.0,185.0,-0.4184696352009798,185.0,185.0,186.51713224165584,0.5206321855954673
-2.5,246.5,186.5,-0.0690438548288097,186.5,186.5,188.19447428152273,0.5751536966270062
-2.25,246.0,188.0,0.2803819255433604,188.0,188.0,190.11889316239615,0.6377063679063646
-2.0,245.75,191.5,1.080430351735745,191.5,191.5,192.19144649569256,0.7050741061130219
-1.75,245.5,195.0,1.8804787779281296,195.0,195.0,194.2696857072831,0.7726266621259278
-1.5,245.25,198.5,2.680527204120514,198.5,198.5,196.1964132125945,0.8352543745655102
-1.25,245.0,202.0,3.4805756303128987,202.0,202.0,197.83627230769594,0.8885575134714172
-1.0,244.5,201.75,3.3718508441698827,201.75,201.75,199.1079029873012,0.929891495735192
-0.75,244.0,201.5,3.263126058026866,201.5,201.5,199.9989264725465,0.9588539527806353
-0.5,243.5,201.25,3.1544012718838497,201.25,201.25,200.55825851173162,0.9770348766589553
-0.25,243.0,201.0,3.0456764857408336,201.0,201.0,200.87151197261852,0.9872170885259923
0.0,243.0,201.0,3.0456764857408336,201.0,201.0,201.03145411805147,0.9924159610513137
0.25,243.0,201.0,3.0456764857408336,201.0,201.0,201.11493952269257,0.9951296296424099
0.5,243.0,201.0,3.0456764857408336,201.0,201.0,201.1713216579957,0.9969623144132245
0.75,243.0,201.0,3.0456764857408336,201.0,201.0,201.2208820010921,0.9985732588292314
1.0,243.5,201.25,3.1544012718838497,201.25,201.25,201.25931398915046,0.9998224793287392
1.25,244.0,201.5,3.263126058026866,201.5,201.5,201.2647753727258,1.0
1.5,244.5,201.75,3.3718508441698827,201.75,201.75,201.20568167496594,0.9980791766868464
1.75,245.0,202.0,3.4805756303128987,202.0,202.0,201.0480111688259,0.9929541431304555
2.0,245.25,201.5,3.500846553966097,201.5,201.5,200.76125555632285,0.9836332360531601
2.25,245.5,201.0,3.5211174776192955,201.0,201.0,200.32196084452187,0.9693540902938046
2.5,245.75,200.5,3.541388401272494,200.5,200.5,199.71471000299337,0.9496155798001817
2.75,246.0,200.0,3.5616593249256923,200.0,200.0,198.93181818180625,0.9241679107792928
3.0,246.5,198.75,3.188013886486887,198.75,198.75,197.97292335559084,0.8929993157026809
3.25,247.0,197.5,2.814368448048082,197.5,197.5,196.84573115036906,0.8563602636840832
3.5,247.5,196.25,2.4407230096092776,196.25,196.25,195.56832326180765,0.8148384949376783
3.75,248.0,195.0,2.0670775711704725,195.0,195.0,194.17211482999252,0.769455149377713
4.0,248.5,193.0,1.4593489224265095,193.0,193.0,192.70350378338713,0.7217183780601051
4.25,249.0,191.0,0.8516202736825462,191.0,191.0,191.22190589900487,0.6735594733896759
4.5,249.5,189.0,0.24389162493858307,189.0,189.0,189.79303675403037,0.6271145009280454
4.75,250.0,187.0,-0.3638370238053801,187.0,187.0,188.47874561896802,0.5843938530722018
5.0,250.25,186.25,-0.46532945645130774,186.25,186.25,187.3268640814825,0.5469522815498986
5.25,250.5,185.5,-0.5668218890972354,185.5,185.5,186.36460124252653,0.5156742102070127
5.5,250.75,184.75,-0.6683143217431631,184.75,184.75,185.59705523763125,0.4907253524436713
5.75,251.0,184.0,-0.7698067543890907,184.0,184.0,185.01008532468393,0.47164606758506333
6.0,251.25,184.0,-0.7775339214011329,184.0,184.0,184.57559255041815,0.457523007396853
6.25,251.5,184.0,-0.785261088413175,184.0,184.0,184.25781067522703,0.447193600751068
6.5,251.75,184.0,-0.7929882554252171,184.0,184.0,184.0198823166315,0.4394598092407143
6.75,252.0,184.0,-0.8007154224372592,184.0,184.0,183.83009488568538,0.43329082446358574
7.0,252.0,183.75,-0.9276718029812975,183.75,183.75,183.66641444375847,0.42797043970719245
7.25,252.0,183.5,-1.0546281835253357,183.5,183.5,183.51804588215538,0.42314776312965996
7.5,252.0,183.25,-1.1815845640693738,183.25,183.25,183.38343249949835,0.4187721946092942
7.75,252.0,183.0,-1.3085409446134122,183.0,183.0,183.26575159614106,0.4149470113621698
8.0,251.5,183.0,-1.4370858998362657,183.0,183.0,183.16774930838127,0.41176147574318833
8.25,251.0,183.0,-1.5656308550591191,183.0,183.0,183.08761894919527,0.40915686192055534
8.5,250.5,183.0,-1.6941758102819726,183.0,183.0,183.0170122016354,0.40686181030049784
8.75,250.0,183.0,-1.822720765504826,183.0,183.0,182.94111243907548,0.40439471078033684
9.0,250.25,183.0,-1.8304026002775724,183.0,183.0,182.84077057619075,0.40113312795813005
9.25,250.5,183.0,-1.838084435050319,183.0,183.0,182.69663588103168,0.39644807196754256
9.5,250.75,183.0,-1.8457662698230655,183.0,183.0,182.49513379059076,0.3898983056195144
9.75,251.0,183.0,-1.8534481045958118,183.0,183.0,182.23495772799055,0.3814413590158715
10.0,252.0,182.25,-1.8309161401027647,182.25,182.25,181.9315696133503,0.3715798173350172
10.25,253.0,181.5,-1.8083841756097174,181.5,181.5,181.61692669064564,0.3613524414191315
10.5,254.0,180.75,-1.7858522111166701,180.75,180.75,181.33314751269265,0.3521282824738796
10.75,255.0,180.0,-1.763320246623623,180.0,180.0,181.12189394548875,0.3452615472338368
11.0,254.5,180.25,-1.622275330680878,180.25,180.25,181.01342889742187,0.3417359226598627
11.25,254.0,180.5,-1.4812304147381328,180.5,180.5,181.01942093555567,0.3419306921019016
11.5,253.5,180.75,-1.3401854987953876,180.75,180.75,181.13126678713428,0.3455662087024149
11.75,253.0,181.0,-1.1991405828526425,181.0,181.0,181.32305702223618,0.3518002940411928
12.0,252.75,181.5,-1.0822528311773827,181.5,181.5,181.5569905184404,0.35940423372123326
12.25,252.5,182.0,-0.9653650795021229,182.0,182.0,181.78948061901588,0.36696125624971887
12.5,252.25,182.5,-0.8484773278268631,182.5,182.5,181.9770839881659,0.37305924873876345
12.75,252.0,183.0,-0.7315895761516034,183.0,183.0,182.081805820069,0.37646320116924165
13.0,252.0,182.75,-0.8585661945380019,182.75,182.75,182.07499843279638,0.37624192904259174
13.25,252.0,182.5,-0.9855428129244004,182.5,182.5,181.93894986453037,0.3718197102349544
13.5,252.0,182.25,-1.112519431310799,182.25,182.25,181.6659374381899,0.3629455213929157
13.75,252.0,182.0,-1.2394960496971974,182.0,182.0,181.25566627145713,0.34960977745322513
14.0,252.0,181.25,-1.3312426094560932,181.25,181.25,180.71257427596896,0.3319567314319744
14.25,252.0,180.5,-1.4229891692149887,180.5,180.5,180.04417839034102,0.3102307192141019
14.5,252.0,179.75,-1.5147357289738845,179.75,179.75,179.26119774890054,0.2847801631169292
14.75,252.0,179.0,-1.60648228873278,179.0,179.0,178.37897886520904,0.2561038970625497
15.0,251.75,177.75,-1.943557335492105,177.75,177.75,177.4194600479717,0.22491501934079083
15.25,251.5,176.5,-2.2806323822514294,176.5,176.5,176.41260806258478,0.192187590871427
15.5,251.25,175.25,-2.6177074290107543,175.25,175.25,175.39666652579461,0.15916470919972014
15.75,251.0,174.0,-2.954782475770079,174.0,174.0,174.41683730365025,0.12731564772361983
16.0,250.75,173.0,-3.4525449062032534,173.0,173.0,173.5222542885228,0.09823748920338733
16.25,250.5,172.0,-3.950307336636427,172.0,172.0,172.76089152753883,0.07348961596980166
16.5,250.25,171.0,-4.448069767069601,171.0,171.0,172.17225248818033,0.0543560766467631
16.75,250.0,170.0,-4.945832197502775,170.0,170.0,171.7790259874848,0.04157436457731161
17.0,250.25,170.5,-4.844259552801905,170.5,170.5,171.58044250432488,0.035119466702907685
17.25,250.5,171.0,-4.742686908101035,171.0,171.0,171.5507715419486,0.034155020773535126
