distance_pixel,R_raw,ExR_raw,Lab_a_raw,selected_raw_native,selected_raw_oriented,selected_smoothed,selected_normalized
-18.0,255.0,160.17754300260324,-0.32079262748674364,160.17754300260324,160.17754300260324,160.4310973099219,-0.14121524910429914
-17.75,255.0,160.70838772949958,-0.21750067031825482,160.70838772949958,160.70838772949958,160.5161468668493,-0.13906176332582446
-17.5,254.99568554725147,160.77343992977302,-0.16583517549096957,160.77343992977302,160.77343992977302,160.60461205068844,-0.1368217926290889
-17.25,254.98724206345292,160.76051838183722,-0.12367727486929347,160.76051838183722,160.76051838183722,160.69300002720612,-0.1345837768498714
-17.0,254.97510911241272,160.7589947823251,-0.07930615271563506,160.7589947823251,160.7589947823251,160.7808610980039,-0.13235910251551755
-16.75,254.95928669413092,160.76886913123678,-0.032721809029960774,160.76886913123678,160.76886913123678,160.8698970084856,-0.13010468081218582
-16.5,254.93977480860747,160.79014142857238,0.01607575618775328,160.79014142857238,160.79014142857238,160.96141842938465,-0.12778732507922003
-16.25,254.91673585910058,160.97661756625396,0.08793871372550777,160.97661756625396,160.97661756625396,161.0537724419694,-0.12544888782132735
-16.0,254.8790411921583,161.2675502475709,0.17485199221917375,161.2675502475709,161.2675502475709,161.1412906098305,-0.1232328959143039
-15.75,254.83693872356176,161.4243803779759,0.22452165885237224,161.4243803779759,161.4243803779759,161.2154982696207,-0.12135393092276958
-15.5,254.79042845331114,161.44710795746846,0.23694771362500824,161.44710795746846,161.44710795746846,161.2682766537521,-0.12001756300100729
-15.25,254.74428038810888,161.3838467991819,0.22519916561551198,161.3838467991819,161.3838467991819,161.29602471253438,-0.11931497203961175
-15.0,254.74698473195065,161.58282590535825,0.2993045704201103,161.58282590535825,161.58282590535825,161.3035714517421,-0.11912388585239543
-14.75,254.75950673449947,161.5338636185842,0.3334474239402838,161.5338636185842,161.5338636185842,161.30634383445727,-0.11905368811162774
-14.5,254.79085568761099,161.2104407351905,0.32165048521917317,161.2104407351905,161.2104407351905,161.32921755730837,-0.11847451711250465
-14.25,254.83741268291908,160.75651613431216,0.29283511995037764,160.75651613431216,160.75651613431216,161.40129140593734,-0.11664958099725924
-14.0,254.87911746755992,160.51561741772505,0.32956069268229293,160.51561741772505,160.51561741772505,161.5476164759317,-0.1129445768955195
-13.75,254.9021278528212,161.16558893646027,0.5935500442611412,161.16558893646027,161.16558893646027,161.78112148694942,-0.10703214491355806
-13.5,254.92527653112802,161.79944128572458,0.8501978833587313,161.79944128572458,161.79944128572458,162.09839258149194,-0.098998725167449
-13.25,254.9485635024805,162.417174465518,1.099504209975072,162.417174465518,162.417174465518,162.4813374163793,-0.08930242238042577
-13.0,254.97198876687855,163.01878847584038,1.3414690241101392,163.01878847584038,163.01878847584038,162.9037759295644,-0.07860612526507843
-12.75,254.98935980609363,163.5410824734741,1.5332259255493133,163.5410824734741,163.5410824734741,163.3398545350996,-0.06756445604017339
-12.5,254.99296903360323,163.95543198144566,1.6597564593121392,163.95543198144566,163.95543198144566,163.77098699284514,-0.05664802507996988
-12.25,254.9958619795541,164.32713500618917,1.7705896507225196,164.32713500618917,164.32713500618917,164.18947281274927,-0.046051811599091406
-12.0,254.99803864394624,164.6561915477045,1.8657254997804409,164.6561915477045,164.6561915477045,164.59869502773608,-0.03569015597092333
-11.75,254.99949902677963,164.94260160599174,1.9451640064858824,164.94260160599174,164.94260160599174,165.01080253796425,-0.025255443615672425
-11.5,255.0,165.23635484284216,2.000902857492312,165.23635484284216,165.23635484284216,165.44300594085976,-0.014311895933956317
-11.25,255.00000000000003,165.55244273933312,2.036859288981645,165.55244273933312,165.55244273933312,165.91337927962564,-0.0024018715646273578
-11.0,255.0,166.01055409859325,2.0843391100398745,166.01055409859325,166.01055409859325,166.43700384674494,0.010856493314497319
-10.75,255.0,166.6647854188896,2.1456557729041346,166.6647854188896,166.6647854188896,167.02316110229145,0.02569820865519744
-10.5,255.0,167.32954492390394,2.1999968111474555,167.32954492390394,167.32954492390394,167.67411424064426,0.042180579363992846
-10.25,255.0,168.12978641659217,2.2872680801574865,168.12978641659217,168.12978641659217,168.38558775139842,0.060195347959182445
-10.0,255.0,169.01217049795798,2.4095971081060537,169.01217049795798,169.01217049795798,169.1484441085475,0.07951114895202994
-9.75,255.0,169.872375392474,2.539031881903582,169.872375392474,169.872375392474,169.9508339534945,0.09982795226425503
-9.5,255.0,170.71040110014013,2.6755724015501032,170.71040110014013,170.71040110014013,170.77998800701366,0.12082243509198208
-9.25,255.0,171.58851317663098,2.848460549963033,171.58851317663098,171.58851317663098,171.62325432362607,0.14217424556457134
-9.0,255.0,172.51039578988028,3.079137072919555,172.51039578988028,172.51039578988028,172.46846710463404,0.16357534122506254
-8.75,255.0,173.40626628138727,3.3227874924842724,173.40626628138727,173.40626628138727,173.3041223796902,0.18473443735153502
-8.5,255.0,174.27510990060873,3.568665102413528,174.27510990060873,174.27510990060873,174.11980610729813,0.20538784661780918
-8.25,255.0,175.11692664754455,3.8167699027072857,175.11692664754455,175.11692664754455,174.90699410663575,0.22531973365875552
-8.0,255.0,175.9317165221947,4.067101893365546,175.9317165221947,175.9317165221947,175.65986894620437,0.24438279898861237
-7.75,255.0,176.56679205986887,4.173137490330942,176.56679205986887,176.56679205986887,176.37571193510382,0.2625082043629362
-7.5,255.0,177.15517860777123,4.25896143680795,177.15517860777123,177.15517860777123,177.05464075278857,0.2796989294684034
-7.25,255.0,177.7869976755906,4.368741473480834,177.7869976755906,177.7869976755906,177.69903306836892,0.2960151777534496
