distance_pixel,R_raw,ExR_raw,Lab_a_raw,selected_raw_native,selected_raw_oriented,selected_smoothed,selected_normalized
-18.0,252.21125349643532,167.04960761572897,-4.78808367449131,167.04960761572897,167.04960761572897,166.90783668266926,0.04438091461293821
-17.75,253.0710315555608,167.08461624356042,-4.738219461001861,167.08461624356042,167.08461624356042,166.80462397660455,0.03982778797086413
-17.5,253.8079668683905,167.02797408787123,-4.730762229178209,167.02797408787123,167.02797408787123,166.65902430507722,0.033404802189514186
-17.25,254.3894576363661,166.81588738732796,-4.76765253235477,166.81588738732796,166.81588738732796,166.47232916876266,0.025168930546282855
-17.0,254.8155038594877,166.44835614193065,-4.848890370531541,166.44835614193065,166.44835614193065,166.25503332707865,0.015583138993031034
-16.75,254.91473116188013,165.952408798327,-4.973023926567379,165.952408798327,165.952408798327,166.02662239820452,0.005507016340596684
-16.5,254.69399426366545,165.52353370396196,-5.093165774733091,165.52353370396196,165.52353370396196,165.81247106752528,-0.003940058213770289
-16.25,254.47325736545065,165.19828830616632,-5.1912438604785445,165.19828830616632,165.19828830616632,165.63870420161496,-0.011605611970203832
-16.0,254.25252046723594,164.9960860568208,-5.259776458178878,164.9960860568208,164.9960860568208,165.52679085521925,-0.01654255877168099
-15.75,254.03178356902126,164.99577699984056,-5.254884325527419,164.99577699984056,164.99577699984056,165.48965044047057,-0.018180971505321178
-15.5,253.62209334161298,165.18895332919354,-5.148354907404659,165.18895332919354,165.18895332919354,165.53023771378426,-0.016390504008636765
-15.25,253.18061954518353,165.40969022740825,-5.0272240567629005,165.40969022740825,165.40969022740825,165.64233747159776,-0.011445333851479179
-15.0,252.73914574875405,165.630427125623,-4.906093206121149,165.630427125623,165.630427125623,165.81243292442002,-0.00394174085920592
-14.75,252.29767195232458,165.8511640238377,-4.78496235547939,165.8511640238377,165.8511640238377,166.02154546739933,0.005283052549795802
-14.5,251.82460390528846,166.16395517982775,-4.711052590760723,166.16395517982775,166.16395517982775,166.24675797924186,0.015218080192184569
-14.25,251.2174427230108,166.6329537324405,-4.7306770176192705,166.6329537324405,166.6329537324405,166.46302615474136,0.02475853726616279
-14.0,250.50665184416377,167.05013743676852,-4.74394396117772,167.05013743676852,167.05013743676852,166.64607762547496,0.03283367219911829
-13.75,249.7449482093287,167.31007241164912,-4.774878671685684,167.31007241164912,167.31007241164912,166.77630658457656,0.03857859417493898
-13.5,248.95481772601374,167.3677868420662,-4.833728890173136,167.3677868420662,167.3677868420662,166.8424748264494,0.041497540847469455
-13.25,248.57169334035618,167.1341861407569,-4.949862253017269,167.1341861407569,167.1341861407569,166.84354474269279,0.04154473914638307
-13.0,248.3477701459887,166.8962640632112,-5.05587626235242,166.8962640632112,166.8962640632112,166.78773000005287,0.03908252687210209
-12.75,248.17566179990587,166.71015683395018,-5.137186717589394,166.71015683395018,166.71015683395018,166.68928391386135,0.03473967496038544
-12.5,248.05536830210775,166.57586445297383,-5.193793618728181,166.57586445297383,166.57586445297383,166.5645964491423,0.029239210538989285
-12.25,248.1624886705494,166.46107460910852,-5.24621707829216,166.46107460910852,166.46107460910852,166.4291264771689,0.023263086453971744
-12.0,248.80803556396484,166.2430026289443,-5.36368344593356,166.2430026289443,166.2430026289443,166.29575756299573,0.017379648459762056
-11.75,249.537658110988,165.99999985369843,-5.5049451011746715,165.99999985369843,165.99999985369843,166.1742316864685,0.012018654380499283
-11.5,250.5823744730774,165.9434359537136,-5.635439828877025,165.9434359537136,165.9434359537136,166.07112505073638,0.00747020692644126
-11.25,251.57527598688216,165.78324235715942,-5.786751340957001,165.78324235715942,165.78324235715942,165.99023626817944,0.0039018781329491657
-11.0,252.13306585161826,165.84385405815323,-5.786884662169981,165.84385405815323,165.84385405815323,165.9336447497047,0.0014053991595058648
-10.75,252.45582132292594,165.91787486488974,-5.7448825649246995,165.91787486488974,165.91787486488974,165.90339231297415,7.084277669742626e-05
-10.5,252.67494709766427,165.8882659750568,-5.722653255193986,165.8882659750568,165.8882659750568,165.9029129178844,4.969473554627254e-05
