distance_pixel,R_raw,ExR_raw,Lab_a_raw,selected_raw_native,selected_raw_oriented,selected_smoothed,selected_normalized
-18.0,255.0,157.56078017008267,-0.3844100641522254,157.56078017008267,157.56078017008267,158.38384693732192,-0.15870003182163245
-17.75,255.0,158.05588837993636,-0.2891411169685165,158.05588837993636,158.05588837993636,158.7987604390056,-0.1481618479241255
-17.5,255.0,158.72817922399568,-0.14007016882168707,158.72817922399568,158.72817922399568,159.30900527551833,-0.13520239035500614
-17.25,255.0,159.74080416622712,0.0721215612812739,159.74080416622712,159.74080416622712,159.89129764703117,-0.12041303289081891
-17.0,255.0,160.64778278651733,0.2694404579028729,160.64778278651733,160.64778278651733,160.50927013762254,-0.1047174536362856
-16.75,255.0,161.4542503800975,0.46352513306800425,161.4542503800975,161.4542503800975,161.11835542762483,-0.08924759601713322
-16.5,255.0,162.16020694696772,0.6543755867766494,162.16020694696772,162.16020694696772,161.67072423568288,-0.07521825241915096
-16.25,254.9862677681564,162.71518210708294,0.807364881326851,162.71518210708294,162.71518210708294,162.1191617539994,-0.06382860851654336
-16.0,254.93286418530852,163.1800057039311,0.8821840858836736,163.1800057039311,163.1800057039311,162.42046244063118,-0.05617602061259176
-15.75,254.87869714649406,163.7894954423125,0.9916996573321369,163.7894954423125,163.7894954423125,162.53998883430512,-0.05314022854501519
-15.5,254.846847704284,163.76894649997263,0.981626803041725,163.76894649997263,163.76894649997263,162.45829050178236,-0.0552152442983008
-15.25,254.83268062419,163.51302739817723,0.9390956511752764,163.51302739817723,163.51302739817723,162.17843909571292,-0.062323052478001705
-15.0,254.84132832115904,162.70248324351155,0.7911866726016537,162.70248324351155,162.70248324351155,161.7306931656478,-0.0736951310708636
-14.75,254.8710475302993,161.30313346707823,0.5171891853303374,161.30313346707823,161.30313346707823,161.17089966885598,-0.08791305068514998
-14.5,254.90657588557673,160.10352897991172,0.28720470115746943,160.10352897991172,160.10352897991172,160.57128002946115,-0.10314249490149369
-14.25,254.94791338699122,159.10366978201236,0.1012332200831092,159.10366978201236,159.10366978201236,160.0058780787166,-0.11750286087844301
-14.0,254.9950600345428,158.3035558733799,-0.040725257892773745,158.3035558733799,158.3035558733799,159.53570279676927,-0.1294446115448274
-13.75,255.0,158.3047474158323,-0.060560386483274414,158.3047474158323,158.3047474158323,159.19901426714807,-0.1379959978625335
-13.5,255.0,158.44604181790788,-0.05450351635936233,158.44604181790788,158.44604181790788,159.00964167128845,-0.14280577925605
-13.25,255.0,158.57159903091477,-0.05531014362449376,158.57159903091477,158.57159903091477,158.96249446566452,-0.1440032479359131
-13.0,254.99999999999997,158.68141905485294,-0.06298026827865467,158.68141905485294,158.68141905485294,159.04245180617445,-0.1419724507822171
-12.75,255.0,158.77550188972245,-0.0775138903218418,158.77550188972245,158.77550188972245,159.2323627733768,-0.1371489955598383
-12.5,255.0,159.09205314775664,-0.027308976551901953,159.09205314775664,159.09205314775664,159.51763743142206,-0.12990344487136904
-12.25,255.0,159.55680785184074,0.06650718177344143,159.55680785184074,159.55680785184074,159.88741409944012,-0.12051166920543166
-12.0,255.0,160.06864057283184,0.1766376324902199,160.06864057283184,160.06864057283184,160.3337431882263,-0.10917557626714702
-11.75,255.0,160.5949399595503,0.2872335830613186,160.5949399595503,160.5949399595503,160.85034556856937,-0.09605464657010511
-11.5,255.0,161.13241237682126,0.3969583448852828,161.13241237682126,161.13241237682126,161.4314640362906,-0.08129510451077603
-11.25,255.0,161.7918434041144,0.5030620525629526,161.7918434041144,161.7918434041144,162.07076422648862,-0.06505783350686951
-11.0,255.0,162.5316037430351,0.6086038615378182,162.5316037430351,162.5316037430351,162.76017732362925,-0.04754776943439098
-10.75,255.0,163.31446607283232,0.7148279391074672,163.31446607283232,163.31446607283232,163.48894429802692,-0.029038175595029154
-10.5,255.0,164.14043039350597,0.8217342852718823,164.14043039350597,164.14043039350597,164.24348248398584,-0.009874031432306087
-10.25,255.0,165.10196611188914,0.986761156144432,165.10196611188914,165.10196611188914,165.0085220050421,0.009556830974041124
-10.0,255.0,165.95888853331815,1.1432946484471809,165.95888853331815,165.95888853331815,165.7693277498537,0.028880161780510092
-9.75,255.0,166.72681471617332,1.2985792669739713,166.72681471617332,166.72681471617332,166.514284817351,0.04780095982920605
-9.5,255.0,167.4212693211924,1.4547300384788446,167.4212693211924,167.4212693211924,167.2368043922798,0.06615187904309246
-9.25,255.00000000000003,168.0422523483754,1.6117469629618044,168.0422523483754,168.0422523483754,167.93584369190418,0.08390643429649626
-9.0,255.0,168.58976379772224,1.7696300404228344,168.58976379772224,168.58976379772224,168.61505878099965,0.10115748417991585
-8.75,255.0,169.31738741295592,2.0480745912351503,169.31738741295592,169.31738741295592,169.2812365845831,0.11807740646278163
-8.5,255.0,169.9605095638771,2.3556208449998994,169.9605095638771,169.9605095638771,169.9428132309277,0.13488046621664412
-8.25,255.0,170.5803041194743,2.6572245965025103,170.5803041194743,170.5803041194743,170.60888244844034,0.15179763057532028
-8.0,255.0,171.17824108796233,2.952396543031485,171.17824108796233,171.17824108796233,171.28857727180974,0.16906086499354092
-7.75,255.0,171.7695207188172,3.240505808807036,171.7695207188172,171.7695207188172,171.99051125250017,0.18688894082719762
-7.5,255.0,172.53615263341905,3.514518024786016,172.53615263341905,172.53615263341905,172.72208574579156,0.20546984145768019
-7.25,255.0,173.31248124692806,3.7817533904988854,173.31248124692806,173.31248124692806,173.4887983658806,0.2249431980832193
-7.0,254.99996451870285,174.09892670795344,4.041998041693757,174.09892670795344,174.09892670795344,174.2937104934012,0.24538676520437838
-6.75,254.99541722018654,174.95685119475345,4.270194089871773,174.95685119475345,174.95685119475345,175.1370713237675,0.26680687201288045
-6.5,254.99231641746144,175.82904484942753,4.489598851576616,175.82904484942753,175.82904484942753,176.0159923615164,0.2891301550335588
-6.25,254.99052855971127,176.76312774229496,4.662641334937577,176.76312774229496,176.76312774229496,176.9243200287972,0.31220032257005936
-6.0,254.99009838677378,177.75772369426448,4.855779665631342,177.75772369426448,177.75772369426448,177.85317194786649,0.3357917754800843
-5.75,254.99102589864899,178.81283270533638,5.069013843657969,178.81283270533638,178.81283270533638,178.79272416834584,0.3596550000812223
-5.5,254.99331109533688,179.92845477551055,5.302343869017422,179.92845477551055,179.92845477551055,179.73532784841888,0.3835957272033038
-5.25,254.99573181804843,180.9205784616797,5.512171270081091,180.9205784616797,180.9205784616797,180.6791447714985,0.40756726888761075
-5.0,254.99550402941065,181.60565516231634,5.614263412876992,181.60565516231634,181.60565516231634,181.63072976176957,0.4317361078887307
-4.75,254.99592663147374,182.3785972327844,5.7253300388189174,182.3785972327844,182.3785972327844,182.60515864514707,0.45648514769197834
-4.5,254.99699962423767,183.239404673084,5.845371147906896,183.239404673084,183.239404673084,183.62324884918326,0.48234311989786455
-4.25,254.99872300770255,184.1880774832152,5.974386740140923,184.1880774832152,184.1880774832152,184.70677287753466,0.5098630136149882
-4.0,254.9999163064562,185.30679745836107,6.132563767866704,185.30679745836107,185.30679745836107,185.87325157036776,0.539489832042724
-3.75,254.99975015764136,186.6147801774647,6.331260632863544,186.6147801774647,186.6147801774647,187.1318199479319,0.5714555910660807
-3.5,254.99962491868587,188.0041044166742,6.5435450908445265,188.0041044166742,188.0041044166742,188.4809369248078,0.6057211494146869
